PremiseId,Occupier ID,Name,BusinessType,SubCategory,Category,Guardian-sector,Classification,PostCode,Town,Latitude,Longitude,CreatedDate,ClosedDate,Selected Town,Pre-lockdown,Lockdown,Post Lockdown,FrLastVerifiedDate,OrLastVerifiedDate
50530899,12892366,The Moorfield,Multiple,Public Houses & Inns,"Bars, Pubs & Clubs","Bars, pubs & clubs",Leisure,M33 3NW,Sale,53.4174,-2.31127,3/10/2013,,Sale,Open,,Open,23/7/2020,24/7/2020
52664358,12894103,The Legh Arms,Multiple,Public Houses & Inns,"Bars, Pubs & Clubs","Bars, pubs & clubs",Leisure,M33 2SR,Sale,53.4197,-2.302626,8/10/2013,,Sale,Open,,Open,22/7/2020,24/7/2020
52123769,12732420,Watersons,Independent,Estate Agents,Estate Agents & Auctioneers,Other,Service,M33 7XA,Sale,53.425456,-2.324653,10/7/2012,,Sale,Open,,Open,21/7/2020,24/7/2020
52627195,12711782,Age UK,Multiple,Charity Shops,Charity & Secondhand Shops,Other,Comparison,M33 3HF,Sale,53.42001,-2.30406,19/4/2012,,Sale,Open,,Open,22/7/2020,24/7/2020
52313535,12313535,Car Park,Independent,Car Parking & Garaging,Transport,Other,Miscellaneous,M33 2AL,Sale,53.42464,-2.31594,24/5/2010,,Sale,Open,,,20/7/2020,24/6/2016
52313537,12313537,Car Park,Independent,Car Parking & Garaging,Transport,Other,Miscellaneous,M33 7AN,Sale,53.42754,-2.32272,24/5/2010,,Sale,Open,,,20/7/2020,24/6/2016
52123773,13751430,Sale Cooking,Independent,Fast Food Takeaway,Cafes & Fast Food,"Restaurants, cafes & fast food",Leisure,M33 7XB,Sale,53.425539,-2.323766,24/7/2020,,Sale,Open,,Open,21/7/2020,24/7/2020
50953899,13751436,Handbags & Gladrags,Independent,Charity Shops,Charity & Secondhand Shops,Other,Comparison,M33 7WZ,Sale,53.42383,-2.32242,24/7/2020,,Sale,Open,,Open,21/7/2020,24/7/2020
52123052,13751447,Greggs,Multiple,Bakers Shops,Bakers,Other,Convenience,M33 7TY,Sale,53.4211,-2.329842,24/7/2020,,Sale,Open,,Open,22/7/2020,24/7/2020
52959520,13751450,V. & M. Off Licence,Independent,Convenience Stores,"Groceries, Supermarkets & Food Shops","Groceries, supermarkets & food shops",Convenience,M33 2FE,Sale,53.42074,-2.30556,24/7/2020,,Sale,Open,Open,Open,22/7/2020,24/7/2020
52123767,13751456,Peace Village Properties,Independent,Estate Agents,Estate Agents & Auctioneers,Other,Service,M33 7XA,Sale,53.425501,-2.324701,24/7/2020,,Sale,Open,,Open,23/7/2020,24/7/2020
52820815,13751459,Tiger Tattoos,Independent,Tattooing & Piercing,"Hairdressing, Health & Beauty",Health & beauty,Service,M33 7JN,Sale,53.4292,-2.32135,24/7/2020,,Sale,Open,,Open,23/7/2020,24/7/2020
53003250,13751550,Coppice Fish Bar,Independent,Fish & Chip Shops,Cafes & Fast Food,"Restaurants, cafes & fast food",Leisure,M33 4WB,Sale,53.41526,-2.34876,24/7/2020,,Sale,Open,,Open,24/7/2020,24/7/2020
52409648,12409648,Stefans Jeweller,Independent,Jewellers,"Jewellers, Clocks & Watches",Other,Comparison,M33 2DH,Sale,53.42405,-2.31681,18/8/2010,,Sale,Open,,Open,21/7/2020,24/7/2020
52409653,12409653,Giuseppe's Barber Shop,Independent,Barbers,"Hairdressing, Health & Beauty",Health & beauty,Service,M33 2DH,Sale,53.42444,-2.31798,18/8/2010,,Sale,Open,,Open,21/7/2020,24/7/2020
52457199,12457199,Boots Opticians,Multiple,Opticians,"Hairdressing, Health & Beauty",Health & beauty,Service,M33 7YE,Sale,53.42517,-2.32239,1/9/2010,,Sale,Open,Open,Open,21/7/2020,24/7/2020
52087636,12087636,St. Ann's Hospice Shop,Multiple,Charity Shops,Charity & Secondhand Shops,Other,Comparison,M33 7XB,Sale,53.42528,-2.32238,20/5/2009,,Sale,Open,,,21/7/2020,24/7/2020
52096309,12096309,Select Fashions,Multiple,Clothes - Women,Fashion & General Clothing,Fashion & clothing,Comparison,M33 7XZ,Sale,53.42454,-2.32235,1/6/2009,,Sale,Open,,Open,21/7/2020,24/7/2020
52122953,12122953,Waterside Arts Centre,Independent,Theatres & Concert Halls,Entertainment,Other,Leisure,M33 7BS,Sale,53.425127,-2.320001,24/8/2009,,Sale,Open,,,21/7/2020,24/7/2020
52122958,12122958,Captain Cod,Independent,Fish & Chip Shops,Cafes & Fast Food,"Restaurants, cafes & fast food",Leisure,M33 3BR,Sale,53.42406,-2.31722,24/8/2009,,Sale,Open,,Open,21/7/2020,24/7/2020
52122959,12122959,Table 10,Independent,Restaurant - British,Restaurants,"Restaurants, cafes & fast food",Leisure,M33 3BR,Sale,53.42402,-2.31704,24/8/2009,,Sale,Open,,Open,21/7/2020,24/7/2020
52122973,12122973,Jets,Independent,Estate Agents,Estate Agents & Auctioneers,Other,Service,M33 2DH,Sale,53.42434,-2.31771,24/8/2009,,Sale,Open,,Open,21/7/2020,24/7/2020
52122999,12122999,Sale Glass Centre,Independent,Glass Merchants,"DIY, Hardware, Builder's Merchants & Household Goods",Other,Comparison,M33 7JN,Sale,53.42892,-2.32149,25/8/2009,24/7/2020,Sale,Open,Open,Open,21/7/2020,24/7/2020
52123022,12123022,Jordan Fishwick,Multiple,Estate Agents,Estate Agents & Auctioneers,Other,Service,M33 7XA,Sale,53.42556,-2.32454,25/8/2009,,Sale,Open,,Open,21/7/2020,24/7/2020
52123035,12123035,National Tyres & Autocare,Multiple,Garage Services,Auto Services,Other,Service,M33 7SS,Sale,53.42221,-2.32903,25/8/2009,,Sale,Open,Open,Open,22/7/2020,24/7/2020
52123042,12123042,China Bowl,Independent,Take Away Food Shops,Cafes & Fast Food,"Restaurants, cafes & fast food",Leisure,M33 7TQ,Sale,53.42168,-2.32961,25/8/2009,,Sale,Open,,Open,22/7/2020,24/7/2020
52123749,12123749,Massala Lounge,Independent,Restaurant - Indian,Restaurants,"Restaurants, cafes & fast food",Leisure,M33 7XY,Sale,53.42433,-2.31824,27/8/2009,,Sale,Open,,Open,21/7/2020,24/7/2020
